# golden_marginal_neg_trace - per-frame reference output for Stage 1a
# MARGINAL NEGATIVE: livestock seed=1763911438 level=+12dB bed=pink; flips at 2.135 vs operating 2.1400
# config: {"fs": 16000, "n_fft": 2048, "hop": 512, "f_search_lo": 70.0, "f_search_hi": 2000.0, "f_step": 1.0, "f_alert_lo": 200.0, "f_alert_hi": 2000.0, "f_prio_lo": 200.0, "f_prio_hi": 800.0, "thr_off_prio": 0.0, "thr_off_gen": 0.0, "n_harm_max": 12, "n_harm_min": 4, "f_max_harm": 7800.0, "floor_mode": "tonality", "tau_rise_s": 6.0, "tau_fall_s": 0.8, "tau_rise_fast_s": 1.5, "tau_energy_s": 4.0, "gate_ratio": 1.35, "flat_hi": 0.7, "minstat_frames": 48, "minstat_sub": 4, "minstat_bias": 5.5, "sat_log": 2.5, "reanchor": false, "reanchor_margin": 0.15, "reanchor_min_tooth": 0.7, "reanchor_depth": 2, "min_teeth": 0, "teeth_level": 0.5, "max_jitter": 0.004, "t_warmup_s": 1.0, "track_need": 6, "track_miss": 2, "cont_frac": 0.02, "cont_min_hz": 12.0}
# threshold: 2.140000   events: 0   VERDICT: NO FIRE
# peak score 2.691269   longest chain 4/6
# chain is the counter AFTER the frame; fired is 1 while an event is
# latched. floor_fast/f0_raw_hz/reanch are v2 state - match the whole
# TRAJECTORY, not just the verdict.
# n_held_bins: comb-hold was MEASURED AND REJECTED in the final Stage 0 run; it is 0 on every frame. The column is fixed in the format so firmware need not branch.
frame,t_s,score,f0_bin,f0_hz,f0_raw_hz,teeth,floor_fast,reanch,n_held_bins,above_thr,cont_accepted,chain,fired
294,9.536000,1.005529,40,110.0,110.0,10,0,0,0,0,0,0,0
295,9.568000,1.035487,467,537.0,537.0,12,0,0,0,0,0,0,0
296,9.600000,0.998357,344,414.0,414.0,12,0,0,0,0,0,0,0
297,9.632000,1.001143,1267,1337.0,1337.0,5,0,0,0,0,0,0,0
298,9.664000,1.052418,151,221.0,221.0,10,0,0,0,0,0,0,0
299,9.696000,0.924285,758,828.0,828.0,9,0,0,0,0,0,0,0
300,9.728000,0.941581,153,223.0,223.0,11,0,0,0,0,0,0,0
301,9.760000,1.193189,44,114.0,114.0,12,0,0,0,0,0,0,0
302,9.792000,1.409512,149,219.0,219.0,11,0,0,0,0,0,0,0
303,9.824000,1.677867,153,223.0,223.0,10,0,0,0,0,0,0,0
304,9.856000,1.561428,154,224.0,224.0,12,0,0,0,0,0,0,0
305,9.888000,1.293093,43,113.0,113.0,11,0,0,0,0,0,0,0
306,9.920000,1.569667,158,228.0,228.0,12,0,0,0,0,0,0,0
307,9.952000,1.998235,159,229.0,229.0,12,0,0,0,0,0,0,0
308,9.984000,1.524647,161,231.0,231.0,11,0,0,0,0,0,0,0
309,10.016000,1.368087,159,229.0,229.0,12,0,0,0,0,0,0,0
310,10.048000,1.836276,159,229.0,229.0,12,0,0,0,0,0,0,0
311,10.080000,1.319844,160,230.0,230.0,11,0,0,0,0,0,0,0
312,10.112000,1.618304,161,231.0,231.0,12,0,0,0,0,0,0,0
313,10.144000,1.497217,163,233.0,233.0,12,0,0,0,0,0,0,0
314,10.176000,1.497639,164,234.0,234.0,12,0,0,0,0,0,0,0
315,10.208000,1.983535,166,236.0,236.0,12,0,0,0,0,0,0,0
316,10.240000,1.996056,163,233.0,233.0,12,0,0,0,0,0,0,0
317,10.272000,2.069807,164,234.0,234.0,12,0,0,0,0,0,0,0
318,10.304000,1.510136,165,235.0,235.0,12,0,0,0,0,0,0,0
319,10.336000,1.604741,50,120.0,120.0,12,0,0,0,0,0,0,0
320,10.368000,1.826324,171,241.0,241.0,12,0,0,0,0,0,0,0
321,10.400000,1.903809,171,241.0,241.0,12,0,0,0,0,0,0,0
322,10.432000,1.970822,170,240.0,240.0,12,0,0,0,0,0,0,0
323,10.464000,2.247344,168,238.0,238.0,12,0,0,0,1,1,1,0
324,10.496000,1.981756,168,238.0,238.0,12,0,0,0,0,0,0,0
325,10.528000,1.994612,174,244.0,244.0,12,0,0,0,0,0,0,0
326,10.560000,1.839105,172,242.0,242.0,12,0,0,0,0,0,0,0
327,10.592000,1.606836,171,241.0,241.0,12,0,0,0,0,0,0,0
328,10.624000,1.959877,173,243.0,243.0,12,0,0,0,0,0,0,0
329,10.656000,1.517897,178,248.0,248.0,12,0,0,0,0,0,0,0
330,10.688000,1.509257,114,184.0,184.0,12,0,0,0,0,0,0,0
331,10.720000,1.432817,172,242.0,242.0,11,0,0,0,0,0,0,0
332,10.752000,2.151963,173,243.0,243.0,11,0,0,0,1,1,1,0
333,10.784000,2.057887,176,246.0,246.0,12,0,0,0,0,0,0,0
334,10.816000,1.915909,176,246.0,246.0,12,0,0,0,0,0,0,0
335,10.848000,1.638466,133,203.0,203.0,12,0,0,0,0,0,0,0
336,10.880000,1.760821,133,203.0,203.0,12,0,0,0,0,0,0,0
337,10.912000,1.951316,128,198.0,198.0,12,0,0,0,0,0,0,0
338,10.944000,1.666343,135,205.0,205.0,12,0,0,0,0,0,0,0
339,10.976000,1.331825,137,207.0,207.0,12,0,0,0,0,0,0,0
340,11.008000,1.301302,132,202.0,202.0,12,0,0,0,0,0,0,0
341,11.040000,1.808396,141,211.0,211.0,12,0,0,0,0,0,0,0
342,11.072000,1.908331,139,209.0,209.0,12,0,0,0,0,0,0,0
343,11.104000,1.816632,139,209.0,209.0,12,0,0,0,0,0,0,0
344,11.136000,1.711243,137,207.0,207.0,12,0,0,0,0,0,0,0
345,11.168000,1.717854,148,218.0,218.0,12,0,0,0,0,0,0,0
346,11.200000,1.507750,147,217.0,217.0,12,0,0,0,0,0,0,0
347,11.232000,1.179382,188,258.0,258.0,12,1,0,0,0,0,0,0
348,11.264000,1.371855,40,110.0,110.0,12,1,0,0,0,0,0,0
349,11.296000,1.199150,147,217.0,217.0,12,0,0,0,0,0,0,0
350,11.328000,1.034324,188,258.0,258.0,11,0,0,0,0,0,0,0
351,11.360000,1.291405,191,261.0,261.0,11,0,0,0,0,0,0,0
352,11.392000,1.268474,192,262.0,262.0,12,0,0,0,0,0,0,0
353,11.424000,1.179682,192,262.0,262.0,12,0,0,0,0,0,0,0
354,11.456000,0.999702,192,262.0,262.0,12,0,0,0,0,0,0,0
355,11.488000,0.978219,194,264.0,264.0,11,0,0,0,0,0,0,0
356,11.520000,0.997990,549,619.0,619.0,12,0,0,0,0,0,0,0
357,11.552000,0.820928,1086,1156.0,1156.0,6,0,0,0,0,0,0,0
358,11.584000,0.817897,201,271.0,271.0,12,0,0,0,0,0,0,0
359,11.616000,0.740453,1260,1330.0,1330.0,5,0,0,0,0,0,0,0
360,11.648000,0.831936,258,328.0,328.0,11,0,0,0,0,0,0,0
361,11.680000,0.670874,914,984.0,984.0,7,0,0,0,0,0,0,0
362,11.712000,0.735709,360,430.0,430.0,11,0,0,0,0,0,0,0
363,11.744000,0.848298,1774,1844.0,1844.0,4,0,0,0,0,0,0,0
364,11.776000,0.811573,852,922.0,922.0,7,0,0,0,0,0,0,0
365,11.808000,0.825093,486,556.0,556.0,12,0,0,0,0,0,0,0
366,11.840000,0.920626,524,594.0,594.0,11,0,0,0,0,0,0,0
367,11.872000,0.805017,1800,1870.0,1870.0,4,0,0,0,0,0,0,0
368,11.904000,0.795101,1544,1614.0,1614.0,4,0,0,0,0,0,0,0
369,11.936000,0.895291,1670,1740.0,1740.0,4,0,0,0,0,0,0,0
370,11.968000,0.755513,1434,1504.0,1504.0,5,0,0,0,0,0,0,0
371,12.000000,0.824880,496,566.0,566.0,12,0,0,0,0,0,0,0
372,12.032000,0.904467,1753,1823.0,1823.0,4,0,0,0,0,0,0,0
373,12.064000,0.851927,1096,1166.0,1166.0,6,0,0,0,0,0,0,0
374,12.096000,0.836368,854,924.0,924.0,7,0,0,0,0,0,0,0
375,12.128000,0.696339,1530,1600.0,1600.0,4,0,0,0,0,0,0,0
376,12.160000,0.742280,813,883.0,883.0,8,0,0,0,0,0,0,0
377,12.192000,1.020722,1555,1625.0,1625.0,4,0,0,0,0,0,0,0
378,12.224000,0.953287,355,425.0,425.0,12,0,0,0,0,0,0,0
379,12.256000,1.051180,15,85.0,85.0,12,0,0,0,0,0,0,0
380,12.288000,1.094017,907,977.0,977.0,7,0,0,0,0,0,0,0
381,12.320000,0.786353,1625,1695.0,1695.0,4,0,0,0,0,0,0,0
382,12.352000,0.891301,916,986.0,986.0,7,0,0,0,0,0,0,0
383,12.384000,0.875082,1033,1103.0,1103.0,7,0,0,0,0,0,0,0
384,12.416000,0.757311,110,180.0,180.0,12,0,0,0,0,0,0,0
385,12.448000,0.925739,1773,1843.0,1843.0,4,0,0,0,0,0,0,0
386,12.480000,1.192924,71,141.0,141.0,12,0,0,0,0,0,0,0
387,12.512000,0.886281,71,141.0,141.0,12,0,0,0,0,0,0,0
388,12.544000,0.861178,366,436.0,436.0,10,0,0,0,0,0,0,0
389,12.576000,0.938556,28,98.0,98.0,12,0,0,0,0,0,0,0
390,12.608000,0.914703,719,789.0,789.0,9,0,0,0,0,0,0,0
391,12.640000,0.911637,1229,1299.0,1299.0,6,0,0,0,0,0,0,0
392,12.672000,0.965194,1565,1635.0,1635.0,4,0,0,0,0,0,0,0
393,12.704000,1.019968,1637,1707.0,1707.0,4,0,0,0,0,0,0,0
394,12.736000,0.919422,458,528.0,528.0,12,0,0,0,0,0,0,0
395,12.768000,0.737085,377,447.0,447.0,12,0,0,0,0,0,0,0
396,12.800000,0.892798,1161,1231.0,1231.0,6,0,0,0,0,0,0,0
397,12.832000,0.879923,1161,1231.0,1231.0,6,0,0,0,0,0,0,0
398,12.864000,0.758383,922,992.0,992.0,6,0,0,0,0,0,0,0
399,12.896000,0.811680,1496,1566.0,1566.0,4,0,0,0,0,0,0,0
400,12.928000,0.890359,1439,1509.0,1509.0,5,0,0,0,0,0,0,0
401,12.960000,0.756089,1514,1584.0,1584.0,4,0,0,0,0,0,0,0
402,12.992000,0.864599,864,934.0,934.0,8,0,0,0,0,0,0,0
403,13.024000,1.025009,1430,1500.0,1500.0,5,0,0,0,0,0,0,0
404,13.056000,0.981889,1430,1500.0,1500.0,5,0,0,0,0,0,0,0
405,13.088000,0.765509,702,772.0,772.0,9,0,0,0,0,0,0,0
406,13.120000,0.983755,720,790.0,790.0,9,0,0,0,0,0,0,0
407,13.152000,0.915564,1430,1500.0,1500.0,5,0,0,0,0,0,0,0
408,13.184000,0.824848,1048,1118.0,1118.0,6,0,0,0,0,0,0,0
409,13.216000,0.730167,1350,1420.0,1420.0,5,0,0,0,0,0,0,0
410,13.248000,0.820328,425,495.0,495.0,12,0,0,0,0,0,0,0
411,13.280000,0.789106,1051,1121.0,1121.0,6,0,0,0,0,0,0,0
412,13.312000,0.898330,899,969.0,969.0,8,0,0,0,0,0,0,0
413,13.344000,0.789346,641,711.0,711.0,9,0,0,0,0,0,0,0
414,13.376000,0.846986,1827,1897.0,1897.0,4,0,0,0,0,0,0,0
415,13.408000,0.914122,267,337.0,337.0,12,0,0,0,0,0,0,0
416,13.440000,0.879357,1642,1712.0,1712.0,4,0,0,0,0,0,0,0
417,13.472000,1.068396,274,344.0,344.0,12,0,0,0,0,0,0,0
418,13.504000,0.961999,1880,1950.0,1950.0,4,0,0,0,0,0,0,0
419,13.536000,0.842213,1374,1444.0,1444.0,5,0,0,0,0,0,0,0
420,13.568000,0.837863,325,395.0,395.0,12,0,0,0,0,0,0,0
421,13.600000,0.897878,895,965.0,965.0,8,0,0,0,0,0,0,0
422,13.632000,0.768687,426,496.0,496.0,12,0,0,0,0,0,0,0
423,13.664000,0.958874,1827,1897.0,1897.0,4,0,0,0,0,0,0,0
424,13.696000,0.831329,107,177.0,177.0,12,0,0,0,0,0,0,0
425,13.728000,0.898313,575,645.0,645.0,12,0,0,0,0,0,0,0
426,13.760000,0.784548,1867,1937.0,1937.0,4,0,0,0,0,0,0,0
427,13.792000,0.882352,395,465.0,465.0,12,0,0,0,0,0,0,0
428,13.824000,0.884853,1517,1587.0,1587.0,4,0,0,0,0,0,0,0
429,13.856000,0.733094,805,875.0,875.0,8,0,0,0,0,0,0,0
430,13.888000,0.894934,788,858.0,858.0,8,0,0,0,0,0,0,0
431,13.920000,0.815563,1662,1732.0,1732.0,4,0,0,0,0,0,0,0
432,13.952000,0.818173,870,940.0,940.0,8,0,0,0,0,0,0,0
433,13.984000,0.938862,504,574.0,574.0,12,0,0,0,0,0,0,0
434,14.016000,1.026511,500,570.0,570.0,12,0,0,0,0,0,0,0
435,14.048000,0.867615,758,828.0,828.0,9,0,0,0,0,0,0,0
436,14.080000,0.860468,95,165.0,165.0,12,0,0,0,0,0,0,0
437,14.112000,0.906547,1059,1129.0,1129.0,6,0,0,0,0,0,0,0
438,14.144000,0.737505,1057,1127.0,1127.0,6,0,0,0,0,0,0,0
439,14.176000,0.858548,87,157.0,157.0,11,0,0,0,0,0,0,0
440,14.208000,0.917440,1290,1360.0,1360.0,5,0,0,0,0,0,0,0
441,14.240000,0.874012,94,164.0,164.0,12,0,0,0,0,0,0,0
442,14.272000,0.786400,1286,1356.0,1356.0,5,0,0,0,0,0,0,0
443,14.304000,0.891200,1284,1354.0,1354.0,4,0,0,0,0,0,0,0
444,14.336000,0.741312,1114,1184.0,1184.0,6,0,0,0,0,0,0,0
445,14.368000,0.735468,988,1058.0,1058.0,7,0,0,0,0,0,0,0
446,14.400000,0.867848,1663,1733.0,1733.0,4,0,0,0,0,0,0,0
447,14.432000,0.730072,665,735.0,735.0,10,0,0,0,0,0,0,0
448,14.464000,0.855328,410,480.0,480.0,11,0,0,0,0,0,0,0
449,14.496000,0.905346,127,197.0,197.0,12,0,0,0,0,0,0,0
450,14.528000,0.887730,549,619.0,619.0,12,0,0,0,0,0,0,0
451,14.560000,0.928033,263,333.0,333.0,12,0,0,0,0,0,0,0
452,14.592000,0.772952,1184,1254.0,1254.0,6,0,0,0,0,0,0,0
453,14.624000,0.932742,196,266.0,266.0,11,0,0,0,0,0,0,0
454,14.656000,0.979179,437,507.0,507.0,12,0,0,0,0,0,0,0
455,14.688000,0.936704,454,524.0,524.0,12,0,0,0,0,0,0,0
456,14.720000,0.844917,55,125.0,125.0,10,0,0,0,0,0,0,0
457,14.752000,1.035522,1211,1281.0,1281.0,6,0,0,0,0,0,0,0
458,14.784000,0.907862,1210,1280.0,1280.0,6,0,0,0,0,0,0,0
459,14.816000,0.897149,55,125.0,125.0,11,0,0,0,0,0,0,0
460,14.848000,0.924043,624,694.0,694.0,11,0,0,0,0,0,0,0
461,14.880000,0.948074,1753,1823.0,1823.0,4,0,0,0,0,0,0,0
462,14.912000,0.926442,80,150.0,150.0,12,0,0,0,0,0,0,0
463,14.944000,0.991270,1616,1686.0,1686.0,4,0,0,0,0,0,0,0
464,14.976000,1.630470,112,182.0,182.0,11,0,0,0,0,0,0,0
465,15.008000,1.740283,112,182.0,182.0,11,0,0,0,0,0,0,0
466,15.040000,1.879794,113,183.0,183.0,12,0,0,0,0,0,0,0
467,15.072000,2.125461,114,184.0,184.0,12,0,0,0,0,0,0,0
468,15.104000,1.711736,119,189.0,189.0,12,0,0,0,0,0,0,0
469,15.136000,1.855847,121,191.0,191.0,12,0,0,0,0,0,0,0
470,15.168000,1.993422,122,192.0,192.0,12,0,0,0,0,0,0,0
471,15.200000,1.649688,123,193.0,193.0,12,0,0,0,0,0,0,0
472,15.232000,1.433697,120,190.0,190.0,12,0,0,0,0,0,0,0
473,15.264000,1.792496,126,196.0,196.0,12,0,0,0,0,0,0,0
474,15.296000,1.850730,127,197.0,197.0,12,0,0,0,0,0,0,0
475,15.328000,1.652755,129,199.0,199.0,11,0,0,0,0,0,0,0
476,15.360000,1.913451,130,200.0,200.0,12,0,0,0,0,0,0,0
477,15.392000,1.802289,130,200.0,200.0,12,0,0,0,0,0,0,0
478,15.424000,1.860197,137,207.0,207.0,12,0,0,0,0,0,0,0
479,15.456000,1.789128,137,207.0,207.0,12,0,0,0,0,0,0,0
480,15.488000,2.227180,140,210.0,210.0,12,0,0,0,1,1,1,0
481,15.520000,2.073840,139,209.0,209.0,12,0,0,0,0,0,0,0
482,15.552000,1.577638,137,207.0,207.0,12,0,0,0,0,0,0,0
483,15.584000,1.718803,140,210.0,210.0,12,0,0,0,0,0,0,0
484,15.616000,1.279163,141,211.0,211.0,12,0,0,0,0,0,0,0
485,15.648000,0.938857,1139,1209.0,1209.0,6,0,0,0,0,0,0,0
486,15.680000,0.966675,463,533.0,533.0,11,0,0,0,0,0,0,0
487,15.712000,0.903937,1021,1091.0,1091.0,6,0,0,0,0,0,0,0
488,15.744000,0.810447,1280,1350.0,1350.0,5,0,0,0,0,0,0,0
489,15.776000,0.819155,633,703.0,703.0,11,0,0,0,0,0,0,0
490,15.808000,0.855280,837,907.0,907.0,8,0,0,0,0,0,0,0
491,15.840000,0.835238,647,717.0,717.0,10,0,0,0,0,0,0,0
492,15.872000,0.726849,805,875.0,875.0,8,0,0,0,0,0,0,0
493,15.904000,1.028955,1840,1910.0,1910.0,4,0,0,0,0,0,0,0
494,15.936000,0.842332,651,721.0,721.0,10,0,0,0,0,0,0,0
495,15.968000,0.923358,96,166.0,166.0,12,0,0,0,0,0,0,0
496,16.000000,0.863240,1604,1674.0,1674.0,4,0,0,0,0,0,0,0
497,16.032000,1.018975,633,703.0,703.0,11,0,0,0,0,0,0,0
498,16.064000,0.915538,1430,1500.0,1500.0,5,0,0,0,0,0,0,0
499,16.096000,0.948823,931,1001.0,1001.0,7,0,0,0,0,0,0,0
500,16.128000,0.911517,1555,1625.0,1625.0,4,0,0,0,0,0,0,0
501,16.160000,0.992033,837,907.0,907.0,8,0,0,0,0,0,0,0
502,16.192000,0.902490,1035,1105.0,1105.0,7,0,0,0,0,0,0,0
503,16.224000,1.175565,680,750.0,750.0,10,0,0,0,0,0,0,0
504,16.256000,0.844283,1722,1792.0,1792.0,4,0,0,0,0,0,0,0
505,16.288000,0.911029,857,927.0,927.0,8,0,0,0,0,0,0,0
506,16.320000,1.035884,1389,1459.0,1459.0,5,0,0,0,0,0,0,0
507,16.352000,0.969730,1385,1455.0,1455.0,5,0,0,0,0,0,0,0
508,16.384000,0.943558,1501,1571.0,1571.0,4,0,0,0,0,0,0,0
509,16.416000,0.653267,716,786.0,786.0,9,0,0,0,0,0,0,0
510,16.448000,0.782156,1509,1579.0,1579.0,4,0,0,0,0,0,0,0
511,16.480000,0.866569,1879,1949.0,1949.0,4,0,0,0,0,0,0,0
512,16.512000,0.891084,47,117.0,117.0,12,0,0,0,0,0,0,0
513,16.544000,1.129248,48,118.0,118.0,11,0,0,0,0,0,0,0
514,16.576000,1.242524,47,117.0,117.0,10,0,0,0,0,0,0,0
515,16.608000,1.023425,578,648.0,648.0,12,0,0,0,0,0,0,0
516,16.640000,1.290425,1401,1471.0,1471.0,5,0,0,0,0,0,0,0
517,16.672000,1.132739,45,115.0,115.0,11,0,0,0,0,0,0,0
518,16.704000,1.464251,46,116.0,116.0,11,0,0,0,0,0,0,0
519,16.736000,1.535521,47,117.0,117.0,10,0,0,0,0,0,0,0
520,16.768000,1.252572,46,116.0,116.0,11,0,0,0,0,0,0,0
521,16.800000,1.201109,1405,1475.0,1475.0,5,0,0,0,0,0,0,0
522,16.832000,1.681908,44,114.0,114.0,11,0,0,0,0,0,0,0
523,16.864000,1.662962,45,115.0,115.0,12,0,0,0,0,0,0,0
524,16.896000,1.628124,46,116.0,116.0,11,0,0,0,0,0,0,0
525,16.928000,1.198305,44,114.0,114.0,12,0,0,0,0,0,0,0
526,16.960000,1.406838,45,115.0,115.0,12,0,0,0,0,0,0,0
527,16.992000,1.229672,44,114.0,114.0,12,0,0,0,0,0,0,0
528,17.024000,1.120801,44,114.0,114.0,12,0,0,0,0,0,0,0
529,17.056000,1.600368,43,113.0,113.0,12,0,0,0,0,0,0,0
530,17.088000,1.528751,43,113.0,113.0,12,0,0,0,0,0,0,0
531,17.120000,1.165750,49,119.0,119.0,12,1,0,0,0,0,0,0
532,17.152000,1.508775,43,113.0,113.0,12,1,0,0,0,0,0,0
533,17.184000,1.366315,47,117.0,117.0,12,1,0,0,0,0,0,0
534,17.216000,1.139467,46,116.0,116.0,12,1,0,0,0,0,0,0
535,17.248000,1.234312,48,118.0,118.0,12,1,0,0,0,0,0,0
536,17.280000,0.932955,38,108.0,108.0,12,1,0,0,0,0,0,0
537,17.312000,0.863501,620,690.0,690.0,11,1,0,0,0,0,0,0
538,17.344000,1.139996,44,114.0,114.0,11,1,0,0,0,0,0,0
539,17.376000,1.073128,43,113.0,113.0,12,1,0,0,0,0,0,0
540,17.408000,1.229061,41,111.0,111.0,12,1,0,0,0,0,0,0
541,17.440000,0.949201,43,113.0,113.0,12,1,0,0,0,0,0,0
542,17.472000,0.897877,80,150.0,150.0,12,1,0,0,0,0,0,0
543,17.504000,1.061947,157,227.0,227.0,11,1,0,0,0,0,0,0
544,17.536000,1.103118,158,228.0,228.0,12,1,0,0,0,0,0,0
545,17.568000,1.186350,617,687.0,687.0,11,1,0,0,0,0,0,0
546,17.600000,1.028231,617,687.0,687.0,11,1,0,0,0,0,0,0
547,17.632000,0.998621,155,225.0,225.0,11,1,0,0,0,0,0,0
548,17.664000,0.883200,1495,1565.0,1565.0,4,1,0,0,0,0,0,0
549,17.696000,0.932692,159,229.0,229.0,12,1,0,0,0,0,0,0
550,17.728000,1.257154,36,106.0,106.0,12,0,0,0,0,0,0,0
551,17.760000,1.261469,150,220.0,220.0,12,0,0,0,0,0,0,0
552,17.792000,1.160383,150,220.0,220.0,12,1,0,0,0,0,0,0
553,17.824000,1.226198,148,218.0,218.0,11,1,0,0,0,0,0,0
554,17.856000,1.768213,152,222.0,222.0,12,0,0,0,0,0,0,0
555,17.888000,1.647306,150,220.0,220.0,12,0,0,0,0,0,0,0
556,17.920000,1.743765,147,217.0,217.0,12,0,0,0,0,0,0,0
557,17.952000,1.603848,145,215.0,215.0,11,0,0,0,0,0,0,0
558,17.984000,1.516130,143,213.0,213.0,12,0,0,0,0,0,0,0
559,18.016000,1.320526,149,219.0,219.0,12,0,0,0,0,0,0,0
560,18.048000,1.500157,149,219.0,219.0,11,0,0,0,0,0,0,0
561,18.080000,1.338021,143,213.0,213.0,12,0,0,0,0,0,0,0
562,18.112000,1.385272,141,211.0,211.0,12,0,0,0,0,0,0,0
563,18.144000,1.689015,142,212.0,212.0,11,0,0,0,0,0,0,0
564,18.176000,1.746215,142,212.0,212.0,12,0,0,0,0,0,0,0
565,18.208000,1.581107,143,213.0,213.0,11,0,0,0,0,0,0,0
566,18.240000,1.774079,144,214.0,214.0,12,0,0,0,0,0,0,0
567,18.272000,1.217403,140,210.0,210.0,12,0,0,0,0,0,0,0
568,18.304000,1.069049,139,209.0,209.0,12,0,0,0,0,0,0,0
569,18.336000,1.401038,138,208.0,208.0,11,0,0,0,0,0,0,0
570,18.368000,1.547962,141,211.0,211.0,11,0,0,0,0,0,0,0
571,18.400000,1.534238,141,211.0,211.0,11,0,0,0,0,0,0,0
572,18.432000,1.167573,135,205.0,205.0,12,0,0,0,0,0,0,0
573,18.464000,1.005193,143,213.0,213.0,11,0,0,0,0,0,0,0
574,18.496000,0.962888,139,209.0,209.0,12,0,0,0,0,0,0,0
575,18.528000,1.541780,138,208.0,208.0,12,0,0,0,0,0,0,0
576,18.560000,1.705752,134,204.0,204.0,12,0,0,0,0,0,0,0
577,18.592000,1.609312,135,205.0,205.0,12,0,0,0,0,0,0,0
578,18.624000,1.155995,134,204.0,204.0,11,0,0,0,0,0,0,0
579,18.656000,1.177302,131,201.0,201.0,12,0,0,0,0,0,0,0
580,18.688000,1.047386,135,205.0,205.0,11,0,0,0,0,0,0,0
581,18.720000,1.130739,132,202.0,202.0,12,0,0,0,0,0,0,0
582,18.752000,1.286475,133,203.0,203.0,12,0,0,0,0,0,0,0
583,18.784000,1.417586,133,203.0,203.0,11,0,0,0,0,0,0,0
584,18.816000,1.267749,127,197.0,197.0,11,0,0,0,0,0,0,0
585,18.848000,0.943717,129,199.0,199.0,12,0,0,0,0,0,0,0
586,18.880000,0.814192,640,710.0,710.0,10,0,0,0,0,0,0,0
587,18.912000,0.879153,1149,1219.0,1219.0,6,0,0,0,0,0,0,0
588,18.944000,0.779904,75,145.0,145.0,11,0,0,0,0,0,0,0
589,18.976000,0.704406,1343,1413.0,1413.0,4,0,0,0,0,0,0,0
590,19.008000,0.705218,856,926.0,926.0,8,0,0,0,0,0,0,0
591,19.040000,0.683587,8,78.0,78.0,10,0,0,0,0,0,0,0
592,19.072000,0.765812,1528,1598.0,1598.0,4,0,0,0,0,0,0,0
593,19.104000,0.878291,1538,1608.0,1608.0,3,0,0,0,0,0,0,0
594,19.136000,0.775068,580,650.0,650.0,10,0,0,0,0,0,0,0
595,19.168000,0.876251,680,750.0,750.0,10,0,0,0,0,0,0,0
596,19.200000,0.848111,610,680.0,680.0,11,0,0,0,0,0,0,0
597,19.232000,0.802477,1316,1386.0,1386.0,5,0,0,0,0,0,0,0
598,19.264000,0.915919,448,518.0,518.0,12,0,0,0,0,0,0,0
599,19.296000,0.877515,1276,1346.0,1346.0,5,0,0,0,0,0,0,0
600,19.328000,0.859119,1476,1546.0,1546.0,5,0,0,0,0,0,0,0
601,19.360000,0.882313,1692,1762.0,1762.0,4,0,0,0,0,0,0,0
602,19.392000,0.778499,1352,1422.0,1422.0,5,0,0,0,0,0,0,0
603,19.424000,0.937594,102,172.0,172.0,12,0,0,0,0,0,0,0
604,19.456000,0.842522,200,270.0,270.0,12,0,0,0,0,0,0,0
605,19.488000,0.923435,307,377.0,377.0,11,0,0,0,0,0,0,0
606,19.520000,0.860312,307,377.0,377.0,12,0,0,0,0,0,0,0
607,19.552000,0.902171,8,78.0,78.0,11,0,0,0,0,0,0,0
608,19.584000,0.812319,7,77.0,77.0,11,0,0,0,0,0,0,0
609,19.616000,0.758568,1861,1931.0,1931.0,4,0,0,0,0,0,0,0
610,19.648000,0.843614,1287,1357.0,1357.0,5,0,0,0,0,0,0,0
611,19.680000,0.702169,530,600.0,600.0,11,0,0,0,0,0,0,0
612,19.712000,0.745591,512,582.0,582.0,12,0,0,0,0,0,0,0
613,19.744000,0.804330,705,775.0,775.0,10,0,0,0,0,0,0,0
614,19.776000,1.049255,570,640.0,640.0,12,0,0,0,0,0,0,0
615,19.808000,0.868036,864,934.0,934.0,8,0,0,0,0,0,0,0
616,19.840000,0.929343,253,323.0,323.0,11,0,0,0,0,0,0,0
617,19.872000,0.905325,189,259.0,259.0,11,0,0,0,0,0,0,0
618,19.904000,0.871550,1483,1553.0,1553.0,5,0,0,0,0,0,0,0
619,19.936000,0.994995,680,750.0,750.0,10,0,0,0,0,0,0,0
620,19.968000,0.804671,446,516.0,516.0,12,0,0,0,0,0,0,0
621,20.000000,0.935559,1836,1906.0,1906.0,4,0,0,0,0,0,0,0
622,20.032000,0.868297,990,1060.0,1060.0,7,0,0,0,0,0,0,0
623,20.064000,1.161204,1008,1078.0,1078.0,7,0,0,0,0,0,0,0
624,20.096000,0.881407,289,359.0,359.0,12,0,0,0,0,0,0,0
625,20.128000,0.791025,236,306.0,306.0,11,0,0,0,0,0,0,0
626,20.160000,0.918283,1363,1433.0,1433.0,5,0,0,0,0,0,0,0
627,20.192000,0.877502,1852,1922.0,1922.0,4,0,0,0,0,0,0,0
628,20.224000,0.977967,1051,1121.0,1121.0,6,0,0,0,0,0,0,0
629,20.256000,0.761834,305,375.0,375.0,11,0,0,0,0,0,0,0
630,20.288000,0.872286,998,1068.0,1068.0,7,0,0,0,0,0,0,0
631,20.320000,0.669891,1649,1719.0,1719.0,4,0,0,0,0,0,0,0
632,20.352000,1.028144,626,696.0,696.0,10,0,0,0,0,0,0,0
633,20.384000,0.822211,505,575.0,575.0,11,0,0,0,0,0,0,0
